Q 13000 F 326 H 8
d 326 g 49.17405 5.979926
u 327 g 49.17405 5.979926
a 6 313 c 1976316
a 6 314 c 1984060
a 6 315 c 2566052
a 6 316 c 622942
a 6 317 c 735694
a 6 318 c 622931
a 6 319 c 559643
a 6 320 c 651591
a 6 321 c 396302
a 6 322 c 931545
a 6 323 c 482882
a 6 324 c 1460877
a 6 325 c 658154
a 6 326 c 144202
a 6 327 c 144202
a 7 0 c 485198
a 7 1 c 140327
a 7 2 c 68587
a 7 3 c 516319
a 7 4 c 582239
a 7 5 c 1808459
a 7 6 c 610480
a 7 7 c 0
a 7 8 c 274443
a 7 9 c 738808
a 7 10 c 844583
a 7 11 c 844733
a 7 12 c 213159
a 7 13 c 2439126
a 7 14 c 1986826
a 7 15 c 149773
a 7 16 c 512453
a 7 17 c 616527
a 7 18 c 701698
a 7 19 c 117475
a 7 20 c 159607
a 7 21 c 432675
a 7 22 c 1851381
a 7 23 c 507919
a 7 24 c 159861
a 7 25 c 291112
a 7 26 c 441769
a 7 27 c 77012
a 7 28 c 238533
a 7 29 c 445896
a 7 30 c 593698
a 7 31 c 708851
a 7 32 c 321337
a 7 33 c 445873
a 7 34 c 91492
a 7 35 c 742629
a 7 36 c 726891
a 7 37 c 943340
a 7 38 c 609317
a 7 39 c 672681
a 7 40 c 752805
a 7 41 c 662410
a 7 42 c 832943
a 7 43 c 900283
a 7 44 c 661879
a 7 45 c 1274404
a 7 46 c 1276650
a 7 47 c 1267888
a 7 48 c 1269100
a 7 49 c 1175794
a 7 50 c 640600
a 7 51 c 687957
a 7 52 c 989942
a 7 53 c 726149
a 7 54 c 646699
a 7 55 c 1020503
a 7 56 c 1274444
a 7 57 c 1318209
a 7 58 c 1212761
a 7 59 c 166544
a 7 60 c 73790
a 7 61 c 96854
a 7 62 c 191010
a 7 63 c 290065
a 7 64 c 525799
a 7 65 c 823968
a 7 66 c 1240963
a 7 67 c 771488
a 7 68 c 1176472
a 7 69 c 838268
a 7 70 c 696786
a 7 71 c 1321284
a 7 72 c 1322812
a 7 73 c 958730
a 7 74 c 959650
a 7 75 c 710977
a 7 76 c 776306
a 7 77 c 776300
a 7 78 c 782646
a 7 79 c 547446
a 7 80 c 770530
a 7 81 c 798408
a 7 82 c 885134
a 7 83 c 2068270
a 7 84 c 1545556
a 7 85 c 1463371
a 7 86 c 1601923
a 7 87 c 1838069
a 7 88 c 679372
a 7 89 c 1020956
a 7 90 c 696100
a 7 91 c 717666
a 7 92 c 758497
a 7 93 c 739237
a 7 94 c 2017505
a 7 95 c 656287
a 7 96 c 437915
a 7 97 c 1111798
a 7 98 c 239265
a 7 99 c 150512
a 7 100 c 601065
a 7 101 c 608001
a 7 102 c 671080
a 7 103 c 232985
a 7 104 c 1020868
a 7 105 c 500141
a 7 106 c 307908
a 7 107 c 537091
a 7 108 c 144576
a 7 109 c 406232
a 7 110 c 112319
a 7 111 c 465518
a 7 112 c 536834
a 7 113 c 223712
a 7 114 c 158580
a 7 115 c 250566
a 7 116 c 647444
a 7 117 c 260361
a 7 118 c 490040
a 7 119 c 551807
a 7 120 c 570744
a 7 121 c 589759
a 7 122 c 168754
a 7 123 c 519864
a 7 124 c 498861
a 7 125 c 308195
a 7 126 c 415735
a 7 127 c 312586
a 7 128 c 511561
a 7 129 c 195725
a 7 130 c 589759
a 7 131 c 571548
a 7 132 c 470662
a 7 133 c 372542
a 7 134 c 510823
a 7 135 c 601761
a 7 136 c 137034
a 7 137 c 149992
a 7 138 c 161781
a 7 139 c 253001
a 7 140 c 256019
a 7 141 c 210481
a 7 142 c 459406
a 7 143 c 126165
a 7 144 c 458048
a 7 145 c 1389510
a 7 146 c 3147146
a 7 147 c 3145510
a 7 148 c 3112433
a 7 149 c 1588198
a 7 150 c 668102
a 7 151 c 1797704
a 7 152 c 3126188
a 7 153 c 3113366
a 7 154 c 3148212
a 7 155 c 963143
a 7 156 c 2227156
a 7 157 c 1492767
a 7 158 c 1528829
a 7 159 c 1259960
a 7 160 c 362156
a 7 161 c 2481270
a 7 162 c 199815
a 7 163 c 508861
a 7 164 c 342356
a 7 165 c 232859
a 7 166 c 577708
a 7 167 c 626257
a 7 168 c 224426
a 7 169 c 103824
a 7 170 c 215043
a 7 171 c 600424
a 7 172 c 166339
a 7 173 c 78191
a 7 174 c 137658
a 7 175 c 542141
a 7 176 c 124610
a 7 177 c 110479
a 7 178 c 467470
a 7 179 c 684123
a 7 180 c 1462758
a 7 181 c 2582026
a 7 182 c 832050
a 7 183 c 137671
a 7 184 c 600928
a 7 185 c 630013
a 7 186 c 1836248
a 7 187 c 1809324
a 7 188 c 477317
a 7 189 c 688702
a 7 190 c 1113166
a 7 191 c 2017505
a 7 192 c 361954
a 7 193 c 1556010
a 7 194 c 1929426
a 7 195 c 1949909
a 7 196 c 1392768
a 7 197 c 1650169
a 7 198 c 1595823
a 7 199 c 350812
a 7 200 c 1953535
a 7 201 c 484682
a 7 202 c 2182235
a 7 203 c 1259960
a 7 204 c 2159957
a 7 205 c 2990884
a 7 206 c 1106714
a 7 207 c 610293
a 7 208 c 524529
a 7 209 c 2574771
a 7 210 c 2586345
a 7 211 c 1797479
a 7 212 c 1341232
a 7 213 c 1790313
a 7 214 c 1299347
a 7 215 c 66946
a 7 216 c 3160162
a 7 217 c 2335161
a 7 218 c 1108189
a 7 219 c 708121
a 7 220 c 274029
a 7 221 c 2523510
a 7 222 c 734609
a 7 223 c 2380889
a 7 224 c 1761754
a 7 225 c 1266804
a 7 226 c 609707
a 7 227 c 2637486
a 7 228 c 1720147
a 7 229 c 191750
a 7 230 c 1988531
a 7 231 c 865737
a 7 232 c 3215993
a 7 233 c 1828321
a 7 234 c 1784564
a 7 235 c 2002909
a 7 236 c 2177603
a 7 237 c 602169
a 7 238 c 1459659
a 7 239 c 508789
a 7 240 c 2716472
a 7 241 c 117740
a 7 242 c 347918
a 7 243 c 1726676
a 7 244 c 1130637
a 7 245 c 1734504
a 7 246 c 211140
a 7 247 c 126771
a 7 248 c 1924988
a 7 249 c 312361
a 7 250 c 143251
a 7 251 c 601171
a 7 252 c 162796
a 7 253 c 1620332
a 7 254 c 593690
a 7 255 c 442693
a 7 256 c 1400631
a 7 257 c 183029
a 7 258 c 2982108
a 7 259 c 2178220
a 7 260 c 1840964
a 7 261 c 1496312
a 7 262 c 756878
a 7 263 c 2177512
a 7 264 c 758050
a 7 265 c 750842
a 7 266 c 3098328
a 7 267 c 2182636
a 7 268 c 2983892
a 7 269 c 912922
a 7 270 c 851174
a 7 271 c 815857
a 7 272 c 44306
a 7 273 c 2701600
a 7 274 c 700863
a 7 275 c 167110
a 7 276 c 735355
a 7 277 c 1459236
a 7 278 c 511894
a 7 279 c 329671
a 7 280 c 2177853
a 7 281 c 114392
a 7 282 c 966172
a 7 283 c 195445
a 7 284 c 231169
a 7 285 c 142407
a 7 286 c 766929
a 7 287 c 700833
a 7 288 c 1857021
a 7 289 c 1976187
a 7 290 c 403894
a 7 291 c 405716
a 7 292 c 310589
a 7 293 c 502275
a 7 294 c 1959957
a 7 295 c 223482
a 7 296 c 403894
a 7 297 c 775552
a 7 298 c 635674
a 7 299 c 1847383
a 7 300 c 2177078
a 7 301 c 280957
a 7 302 c 1718650
a 7 303 c 1814264
a 7 304 c 1931425
a 7 305 c 1123272
a 7 306 c 393981
a 7 307 c 808156
a 7 308 c 3102955
a 7 309 c 1015436
a 7 310 c 1241042
a 7 311 c 615365
a 7 312 c 844444
a 7 313 c 2575205
a 7 314 c 2583593
a 7 315 c 3142380
a 7 316 c 87968
a 7 317 c 189855
a 7 318 c 87938
a 7 319 c 111985
a 7 320 c 137800
a 7 321 c 367010
a 7 322 c 1522040
a 7 323 c 308746
a 7 324 c 962811
a 7 325 c 144111
a 7 326 c 517271
a 7 327 c 517271
a 8 0 c 212895
a 8 1 c 407141
a 8 2 c 303821
a 8 3 c 265993
a 8 4 c 358568
a 8 5 c 1603179
a 8 6 c 435538
a 8 7 c 274443
a 8 8 c 0
a 8 9 c 568424
a 8 10 c 672342
a 8 11 c 672507
a 8 12 c 487247
a 8 13 c 2218267
a 8 14 c 1772773
a 8 15 c 174558
a 8 16 c 418199
a 8 17 c 415330
a 8 18 c 539753
a 8 19 c 369098
a 8 20 c 351100
a 8 21 c 359735
a 8 22 c 1645616
a 8 23 c 252320
a 8 24 c 352405
a 8 25 c 441926
a 8 26 c 668147
a 8 27 c 337368
a 8 28 c 156776
a 8 29 c 171792
a 8 30 c 463530
a 8 31 c 550438
a 8 32 c 435835
a 8 33 c 174427
a 8 34 c 280499
a 8 35 c 690077
a 8 36 c 676747
a 8 37 c 753188
a 8 38 c 652793
a 8 39 c 623331
a 8 40 c 487134
a 8 41 c 685009
a 8 42 c 662901
a 8 43 c 843820
a 8 44 c 721065
a 8 45 c 1396882
a 8 46 c 1394573
a 8 47 c 1395253
a 8 48 c 1386721
a 8 49 c 1296328
a 8 50 c 665754
a 8 51 c 750332
a 8 52 c 948989
a 8 53 c 607495
a 8 54 c 693864
a 8 55 c 1031507
a 8 56 c 1396839
a 8 57 c 1419277
a 8 58 c 1191513
a 8 59 c 246900
a 8 60 c 344010
a 8 61 c 226589
a 8 62 c 459613
a 8 63 c 382718
a 8 64 c 396873
a 8 65 c 884689
a 8 66 c 1370474
a 8 67 c 578755
a 8 68 c 991359
a 8 69 c 710860
a 8 70 c 578368
a 8 71 c 1422672
a 8 72 c 1424125
a 8 73 c 969063
a 8 74 c 704175
a 8 75 c 552753
a 8 76 c 514016
a 8 77 c 514011
a 8 78 c 517054
a 8 79 c 454450
a 8 80 c 504726
a 8 81 c 696323
a 8 82 c 630750
a 8 83 c 1856278
a 8 84 c 1373289
a 8 85 c 1289791
a 8 86 c 1429713
a 8 87 c 1646110
a 8 88 c 533919
a 8 89 c 838811
a 8 90 c 758853
a 8 91 c 790668
a 8 92 c 734068
a 8 93 c 582055
a 8 94 c 1827856
a 8 95 c 710618
a 8 96 c 381654
a 8 97 c 954069
a 8 98 c 416130
a 8 99 c 319879
a 8 100 c 346382
a 8 101 c 353343
a 8 102 c 514329
a 8 103 c 371679
a 8 104 c 1030857
a 8 105 c 242254
a 8 106 c 370676
a 8 107 c 426646
a 8 108 c 173734
a 8 109 c 374805
a 8 110 c 275536
a 8 111 c 194402
a 8 112 c 426352
a 8 113 c 493678
a 8 114 c 364945
a 8 115 c 353190
a 8 116 c 448754
a 8 117 c 444707
a 8 118 c 386338
a 8 119 c 427317
a 8 120 c 360039
a 8 121 c 442478
a 8 122 c 291561
a 8 123 c 409152
a 8 124 c 399356
a 8 125 c 421075
a 8 126 c 281917
a 8 127 c 416022
a 8 128 c 345263
a 8 129 c 267442
a 8 130 c 442478
a 8 131 c 318163
a 8 132 c 222159
a 8 133 c 132976
a 8 134 c 294395
a 8 135 c 395610
a 8 136 c 411253
a 8 137 c 422133
a 8 138 c 395294
a 8 139 c 340214
a 8 140 c 523708
a 8 141 c 295315
a 8 142 c 185942
a 8 143 c 377424
a 8 144 c 185648
a 8 145 c 1266498
a 8 146 c 2896731
a 8 147 c 2895070
a 8 148 c 2859193
a 8 149 c 1368188
a 8 150 c 726037
a 8 151 c 1578202
a 8 152 c 2873166
a 8 153 c 2860110
a 8 154 c 2897743
a 8 155 c 1024361
a 8 156 c 2007676
a 8 157 c 1322014
a 8 158 c 1342850
a 8 159 c 1384417
a 8 160 c 375969
a 8 161 c 2252642
a 8 162 c 439497
a 8 163 c 253355
a 8 164 c 414676
a 8 165 c 479486
a 8 166 c 389870
a 8 167 c 483487
a 8 168 c 473389
a 8 169 c 286139
a 8 170 c 489150
a 8 171 c 391505
a 8 172 c 438722
a 8 173 c 345100
a 8 174 c 341084
a 8 175 c 424951
a 8 176 c 375002
a 8 177 c 201838
a 8 178 c 194371
a 8 179 c 942363
a 8 180 c 1236026
a 8 181 c 2348417
a 8 182 c 895124
a 8 183 c 341326
a 8 184 c 392981
a 8 185 c 431399
a 8 186 c 1634571
a 8 187 c 1609835
a 8 188 c 205769
a 8 189 c 542157
a 8 190 c 856679
a 8 191 c 1827856
a 8 192 c 274528
a 8 193 c 1368101
a 8 194 c 1740189
a 8 195 c 1764954
a 8 196 c 1207101
a 8 197 c 1453858
a 8 198 c 1330327
a 8 199 c 417741
a 8 200 c 1756379
a 8 201 c 212551
a 8 202 c 1952151
a 8 203 c 1384417
a 8 204 c 1955146
a 8 205 c 2729345
a 8 206 c 839179
a 8 207 c 472841
a 8 208 c 419243
a 8 209 c 2340537
a 8 210 c 2351700
a 8 211 c 1577980
a 8 212 c 1164550
a 8 213 c 1589670
a 8 214 c 1405345
a 8 215 c 211589
a 8 216 c 2909580
a 8 217 c 2121566
a 8 218 c 1207087
a 8 219 c 982296
a 8 220 c 520450
a 8 221 c 2300226
a 8 222 c 610741
a 8 223 c 2152135
a 8 224 c 1556420
a 8 225 c 1389997
a 8 226 c 341173
a 8 227 c 2408538
a 8 228 c 1529233
a 8 229 c 461559
a 8 230 c 1767001
a 8 231 c 701065
a 8 232 c 2965581
a 8 233 c 1618185
a 8 234 c 1573324
a 8 235 c 1792712
a 8 236 c 1947034
a 8 237 c 395688
a 8 238 c 1280536
a 8 239 c 397085
a 8 240 c 2480538
a 8 241 c 357856
a 8 242 c 451264
a 8 243 c 1558798
a 8 244 c 886679
a 8 245 c 1525464
a 8 246 c 182500
a 8 247 c 378084
a 8 248 c 1735270
a 8 249 c 416377
a 8 250 c 416768
a 8 251 c 418280
a 8 252 c 416992
a 8 253 c 1428994
a 8 254 c 386306
a 8 255 c 172166
a 8 256 c 1238105
a 8 257 c 371989
a 8 258 c 2732108
a 8 259 c 1948343
a 8 260 c 1633790
a 8 261 c 1307475
a 8 262 c 492261
a 8 263 c 1946898
a 8 264 c 851484
a 8 265 c 691827
a 8 266 c 2844686
a 8 267 c 1952497
a 8 268 c 2733873
a 8 269 c 838630
a 8 270 c 773340
a 8 271 c 688353
a 8 272 c 285054
a 8 273 c 2450268
a 8 274 c 958187
a 8 275 c 390398
a 8 276 c 609455
a 8 277 c 1279102
a 8 278 c 418254
a 8 279 c 310958
a 8 280 c 1947239
a 8 281 c 162731
a 8 282 c 881450
a 8 283 c 380458
a 8 284 c 51707
a 8 285 c 376299
a 8 286 c 705056
a 8 287 c 507082
a 8 288 c 1638589
a 8 289 c 1780885
a 8 290 c 617735
a 8 291 c 289559
a 8 292 c 435904
a 8 293 c 525699
a 8 294 c 1780982
a 8 295 c 442279
a 8 296 c 617735
a 8 297 c 513399
a 8 298 c 494216
a 8 299 c 1658984
a 8 300 c 1946448
a 8 301 c 410518
a 8 302 c 1549652
a 8 303 c 1599076
a 8 304 c 1714664
a 8 305 c 875015
a 8 306 c 246370
a 8 307 c 537769
a 8 308 c 2849353
a 8 309 c 933918
a 8 310 c 1088678
a 8 311 c 435531
a 8 312 c 595855
a 8 313 c 2340998
a 8 314 c 2350085
a 8 315 c 2890219
a 8 316 c 341146
a 8 317 c 460163
a 8 318 c 341119
a 8 319 c 310127
a 8 320 c 391097
a 8 321 c 410630
a 8 322 c 1286563
a 8 323 c 416775
a 8 324 c 1026845
a 8 325 c 398666
a 8 326 c 404291
a 8 327 c 404291
a 9 0 c 464794
a 9 1 c 806196
a 9 2 c 714064
a 9 3 c 354232
a 9 4 c 241293
a 9 5 c 1072819
a 9 6 c 133461
a 9 7 c 738808
a 9 8 c 568424
a 9 9 c 0
a 9 10 c 106275
a 9 11 c 106431
a 9 12 c 915701
a 9 13 c 1711224
a 9 14 c 1255553
a 9 15 c 590693
a 9 16 c 259728
a 9 17 c 165044
a 9 18 c 41361
a 9 19 c 856281
a 9 20 c 679132
a 9 21 c 910316
a 9 22 c 1115804
a 9 23 c 375472
a 9 24 c 680520
a 9 25 c 644822
a 9 26 c 1180551
a 9 27 c 753003
a 9 28 c 503686
a 9 29 c 523843
a 9 30 c 163413
a 9 31 c 42357
a 9 32 c 591869
a 9 33 c 470516
a 9 34 c 797188
a 9 35 c 328502
a 9 36 c 328501
a 9 37 c 208890
a 9 38 c 516994
a 9 39 c 313945
a 9 40 c 399773
a 9 41 c 1246787
a 9 42 c 95468
a 9 43 c 409957
a 9 44 c 1288375
a 9 45 c 1964565
a 9 46 c 1962624
a 9 47 c 1962391
a 9 48 c 1954783
a 9 49 c 1864037
a 9 50 c 1228557
a 9 51 c 1317727
a 9 52 c 1473263
a 9 53 c 1095705
a 9 54 c 1260048
a 9 55 c 1581414
a 9 56 c 1964530
a 9 57 c 1987591
a 9 58 c 1720332
a 9 59 c 584945
a 9 60 c 808217
a 9 61 c 643160
a 9 62 c 847603
a 9 63 c 560912
a 9 64 c 219824
a 9 65 c 1450849
a 9 66 c 1937273
a 9 67 c 74781
a 9 68 c 437685
a 9 69 c 180233
a 9 70 c 1070675
a 9 71 c 1990995
a 9 72 c 1992445
a 9 73 c 1520083
a 9 74 c 419977
a 9 75 c 1005795
a 9 76 c 379412
a 9 77 c 379401
a 9 78 c 407468
a 9 79 c 240812
a 9 80 c 405645
a 9 81 c 1189804
a 9 82 c 370150
a 9 83 c 1335229
a 9 84 c 810805
a 9 85 c 727793
a 9 86 c 867345
a 9 87 c 1099270
a 9 88 c 1005617
a 9 89 c 282192
a 9 90 c 1326223
a 9 91 c 1358668
a 9 92 c 1277521
a 9 93 c 1031091
a 9 94 c 1278785
a 9 95 c 1277510
a 9 96 c 344507
a 9 97 c 385677
a 9 98 c 954673
a 9 99 c 653071
a 9 100 c 333762
a 9 101 c 331684
a 9 102 c 72733
a 9 103 c 619764
a 9 104 c 1580344
a 9 105 c 387210
a 9 106 c 522709
a 9 107 c 225811
a 9 108 c 596449
a 9 109 c 386458
a 9 110 c 651384
a 9 111 c 461358
a 9 112 c 225954
a 9 113 c 943286
a 9 114 c 698916
a 9 115 c 576472
a 9 116 c 135222
a 9 117 c 693349
a 9 118 c 918250
a 9 119 c 937953
a 9 120 c 221411
a 9 121 c 152241
a 9 122 c 609566
a 9 123 c 238136
a 9 124 c 263669
a 9 125 c 588338
a 9 126 c 323092
a 9 127 c 574840
a 9 128 c 836696
a 9 129 c 566059
a 9 130 c 152241
a 9 131 c 338456
a 9 132 c 377405
a 9 133 c 632253
a 9 134 c 282392
a 9 135 c 187111
a 9 136 c 850105
a 9 137 c 833587
a 9 138 c 898870
a 9 139 c 559797
a 9 140 c 977730
a 9 141 c 568850
a 9 142 c 483727
a 9 143 c 864971
a 9 144 c 473463
a 9 145 c 705705
a 9 146 c 2463551
a 9 147 c 2461994
a 9 148 c 2437232
a 9 149 c 866431
a 9 150 c 1293181
a 9 151 c 1072643
a 9 152 c 2450215
a 9 153 c 2438207
a 9 154 c 2464757
a 9 155 c 1589497
a 9 156 c 1498998
a 9 157 c 758611
a 9 158 c 790139
a 9 159 c 1951878
a 9 160 c 453105
a 9 161 c 1761354
a 9 162 c 773960
a 9 163 c 374677
a 9 164 c 530454
a 9 165 c 971136
a 9 166 c 179055
a 9 167 c 124375
a 9 168 c 962377
a 9 169 c 666724
a 9 170 c 917086
a 9 171 c 193983
a 9 172 c 885216
a 9 173 c 814884
a 9 174 c 690320
a 9 175 c 215408
a 9 176 c 863412
a 9 177 c 628530
a 9 178 c 477376
a 9 179 c 1193319
a 9 180 c 753608
a 9 181 c 1868266
a 9 182 c 1461534
a 9 183 c 690610
a 9 184 c 191519
a 9 185 c 148776
a 9 186 c 1099110
a 9 187 c 1071604
a 9 188 c 460687
a 9 189 c 1011172
a 9 190 c 537237
a 9 191 c 1278785
a 9 192 c 380808
a 9 193 c 817220
a 9 194 c 1190703
a 9 195 c 1211741
a 9 196 c 654003
a 9 197 c 912021
a 9 198 c 1018196
a 9 199 c 522373
a 9 200 c 1215129
a 9 201 c 463374
a 9 202 c 1466379
a 9 203 c 1951878
a 9 204 c 1423180
a 9 205 c 2348343
a 9 206 c 613519
a 9 207 c 142697
a 9 208 c 239951
a 9 209 c 1861997
a 9 210 c 1874126
a 9 211 c 1072416
a 9 212 c 604091
a 9 213 c 1052962
a 9 214 c 1973766
a 9 215 c 678791
a 9 216 c 2476933
a 9 217 c 1602191
a 9 218 c 1775468
a 9 219 c 1360954
a 9 220 c 1011776
a 9 221 c 1797507
a 9 222 c 1093402
a 9 223 c 1661741
a 9 224 c 1026328
a 9 225 c 1957600
a 9 226 c 411332
a 9 227 c 1917142
a 9 228 c 981343
a 9 229 c 853223
a 9 230 c 1263863
a 9 231 c 132651
a 9 232 c 2531928
a 9 233 c 1095233
a 9 234 c 1052467
a 9 235 c 1269052
a 9 236 c 1462478
a 9 237 c 187467
a 9 238 c 722101
a 9 239 c 245799
a 9 240 c 2005455
a 9 241 c 736472
a 9 242 c 577001
a 9 243 c 994675
a 9 244 c 492726
a 9 245 c 1001267
a 9 246 c 527718
a 9 247 c 865575
a 9 248 c 1186234
a 9 249 c 575664
a 9 250 c 836858
a 9 251 c 150281
a 9 252 c 786428
a 9 253 c 881573
a 9 254 c 196126
a 9 255 c 466134
a 9 256 c 671270
a 9 257 c 680109
a 9 258 c 2298613
a 9 259 c 1462109
a 9 260 c 1106117
a 9 261 c 757507
a 9 262 c 392132
a 9 263 c 1462452
a 9 264 c 1419884
a 9 265 c 314919
a 9 266 c 2424481
a 9 267 c 1466854
a 9 268 c 2300436
a 9 269 c 372133
a 9 270 c 319251
a 9 271 c 163853
a 9 272 c 715449
a 9 273 c 2024434
a 9 274 c 1203218
a 9 275 c 901329
a 9 276 c 128513
a 9 277 c 721413
a 9 278 c 260759
a 9 279 c 438693
a 9 280 c 1462792
a 9 281 c 674805
a 9 282 c 1375218
a 9 283 c 677114
a 9 284 c 569055
a 9 285 c 736057
a 9 286 c 314552
a 9 287 c 917765
a 9 288 c 1130328
a 9 289 c 1237535
a 9 290 c 1140705
a 9 291 c 334172
a 9 292 c 607418
a 9 293 c 449719
a 9 294 c 1223342
a 9 295 c 958336
a 9 296 c 1140705
a 9 297 c 378192
a 9 298 c 118809
a 9 299 c 1108687
a 9 300 c 1462045
a 9 301 c 610498
a 9 302 c 985999
a 9 303 c 1084989
a 9 304 c 1202636
a 9 305 c 504262
a 9 306 c 780616
a 9 307 c 465629
a 9 308 c 2428950
a 9 309 c 436225
a 9 310 c 520270
a 9 311 c 132904
a 9 312 c 318344
a 9 313 c 1862387
a 9 314 c 1869671
a 9 315 c 2463722
a 9 316 c 745469
a 9 317 c 854081
a 9 318 c 745460
a 9 319 c 680931
a 9 320 c 770508
a 9 321 c 488616
a 9 322 c 828025
a 9 323 c 581303
a 9 324 c 1592450
a 9 325 c 776708
a 9 326 c 238160
a 9 327 c 238160
a 10 0 c 556076
a 10 1 c 909226
a 10 2 c 818639
a 10 3 c 446796
a 10 4 c 333155
a 10 5 c 969490
a 10 6 c 239084
a 10 7 c 844583
a 10 8 c 672342
a 10 9 c 106275
a 10 10 c 0
a 10 11 c 169
a 10 12 c 1019047
a 10 13 c 1610324
a 10 14 c 1153915
a 10 15 c 696746
a 10 16 c 355814
a 10 17 c 261467
a 10 18 c 143200
a 10 19 c 962056
a 10 20 c 780925
a 10 21 c 1009585
a 10 22 c 1012469
a 10 23 c 467839
a 10 24 c 782285
a 10 25 c 739591
a 10 26 c 1286352
a 10 27 c 857320
a 10 28 c 609897
a 10 29 c 617650
a 10 30 c 260772
a 10 31 c 137493
a 10 32 c 685234
a 10 33 c 565659
a 10 34 c 903456
a 10 35 c 356043
a 10 36 c 360775
a 10 37 c 114034
a 10 38 c 576635
a 10 39 c 361964
a 10 40 c 446707
a 10 41 c 1347350
a 10 42 c 13125
a 10 43 c 395760
a 10 44 c 1390913
a 10 45 c 2069087
a 10 46 c 2066904
a 10 47 c 2067159
a 10 48 c 2059053
a 10 49 c 1968541
a 10 50 c 1329444
a 10 51 c 1420297
a 10 52 c 1565180
a 10 53 c 1184129
a 10 54 c 1362065
a 10 55 c 1678375
a 10 56 c 2069047
a 10 57 c 2090817
a 10 58 c 1812357
a 10 59 c 689411
a 10 60 c 913622
a 10 61 c 748713
a 10 62 c 949580
a 10 63 c 657770
a 10 64 c 322588
a 10 65 c 1552711
a 10 66 c 2042160
a 10 67 c 110168
a 10 68 c 332353
a 10 69 c 149917
a 10 70 c 1159968
a 10 71 c 2094238
a 10 72 c 2095681
a 10 73 c 1617425
a 10 74 c 409885
a 10 75 c 1090445
a 10 76 c 419485
a 10 77 c 419475
a 10 78 c 447644
a 10 79 c 331730
a 10 80 c 448659
a 10 81 c 1278121
a 10 82 c 376724
a 10 83 c 1232816
a 10 84 c 704633
a 10 85 c 621571
a 10 86 c 761176
a 10 87 c 993708
a 10 88 c 1092823
a 10 89 c 177236
a 10 90 c 1428774
a 10 91 c 1461646
a 10 92 c 1373865
a 10 93 c 1114778
a 10 94 c 1172922
a 10 95 c 1379836
a 10 96 c 441367
a 10 97 c 282701
a 10 98 c 1060931
a 10 99 c 755724
a 10 100 c 413416
a 10 101 c 410101
a 10 102 c 174491
a 10 103 c 718812
a 10 104 c 1677208
a 10 105 c 479927
a 10 106 c 619791
a 10 107 c 323271
a 10 108 c 702529
a 10 109 c 483047
a 10 110 c 755734
a 10 111 c 554842
a 10 112 c 323452
a 10 113 c 1047409
a 10 114 c 800559
a 10 115 c 675722
a 10 116 c 228835
a 10 117 c 789825
a 10 118 c 1014695
a 10 119 c 1031305
a 10 120 c 318735
a 10 121 c 255948
a 10 122 c 712660
a 10 123 c 337371
a 10 124 c 362328
a 10 125 c 682854
a 10 126 c 429001
a 10 127 c 669379
a 10 128 c 929148
a 10 129 c 669631
a 10 130 c 255948
a 10 131 c 423254
a 10 132 c 474400
a 10 133 c 730402
a 10 134 c 382404
a 10 135 c 283054
a 10 136 c 954406
a 10 137 c 936879
a 10 138 c 1004878
a 10 139 c 659580
a 10 140 c 1081855
a 10 141 c 671230
a 10 142 c 577159
a 10 143 c 970727
a 10 144 c 567323
a 10 145 c 611763
a 10 146 c 2373385
a 10 147 c 2371848
a 10 148 c 2349033
a 10 149 c 769492
a 10 150 c 1395625
a 10 151 c 973682
a 10 152 c 2361819
a 10 153 c 2350015
a 10 154 c 2374621
a 10 155 c 1690830
a 10 156 c 1398212
a 10 157 c 652515
a 10 158 c 684246
a 10 159 c 2056511
a 10 160 c 549123
a 10 161 c 1662859
a 10 162 c 874070
a 10 163 c 466964
a 10 164 c 623949
a 10 165 c 1076695
a 10 166 c 282499
a 10 167 c 223352
a 10 168 c 1067881
a 10 169 c 770977
a 10 170 c 1020396
a 10 171 c 288976
a 10 172 c 989570
a 10 173 c 920401
a 10 174 c 792886
a 10 175 c 314202
a 10 176 c 969193
a 10 177 c 734403
a 10 178 c 570175
a 10 179 c 1279221
a 10 180 c 662491
a 10 181 c 1771389
a 10 182 c 1563505
a 10 183 c 793172
a 10 184 c 286840
a 10 185 c 244867
a 10 186 c 994966
a 10 187 c 967116
a 10 188 c 552948
a 10 189 c 1097929
a 10 190 c 502191
a 10 191 c 1172922
a 10 192 c 485350
a 10 193 c 711486
a 10 194 c 1084843
a 10 195 c 1105617
a 10 196 c 548219
a 10 197 c 807293
a 10 198 c 962961
a 10 199 c 615395
a 10 200 c 1110086
a 10 201 c 554754
a 10 202 c 1369561
a 10 203 c 2056511
a 10 204 c 1319084
a 10 205 c 2267599
a 10 206 c 597615
a 10 207 c 241114
a 10 208 c 337407
a 10 209 c 1765401
a 10 210 c 1777665
a 10 211 c 973455
a 10 212 c 497817
a 10 213 c 948718
a 10 214 c 2077330
a 10 215 c 784890
a 10 216 c 2386831
a 10 217 c 1499615
a 10 218 c 1878869
a 10 219 c 1457697
a 10 220 c 1117218
a 10 221 c 1697139
a 10 222 c 1181037
a 10 223 c 1563602
a 10 224 c 923150
a 10 225 c 2062164
a 10 226 c 486906
a 10 227 c 1818353
a 10 228 c 875769
a 10 229 c 955326
a 10 230 c 1164611
